"Plot Title: 21504857"
40.807812,-77.873063
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21504857, SEN S/N: 21504857)","Intensity, Lux (LGR S/N: 21504857, SEN S/N: 21504857)","Coupler Attached (LGR S/N: 21504857)","Host Connected (LGR S/N: 21504857)","Stopped (LGR S/N: 21504857)","End Of File (LGR S/N: 21504857)"
1339,10/05/22,15:30:00.0,32.704,126756.4,,,,
1340,10/05/22,15:35:00.0,32.807,121245.2,,,,
1341,10/05/22,15:40:00.0,32.086,115734.1,,,,
1342,10/05/22,15:45:00.0,32.394,110223.0,,,,
1343,10/05/22,15:50:00.0,31.472,110223.0,,,,
1344,10/05/22,15:55:00.0,30.760,104711.8,,,,
1345,10/05/22,16:00:00.0,30.457,99200.7,,,,
1346,10/05/22,16:05:00.0,30.356,93689.5,,,,
1347,10/05/22,16:10:00.0,29.953,93689.5,,,,
1348,10/05/22,16:15:00.0,29.452,88178.4,,,,
1349,10/05/22,16:20:00.0,28.953,74400.5,,,,
1350,10/05/22,16:25:00.0,28.060,77156.1,,,,
1351,10/05/22,16:30:00.0,27.567,71644.9,,,,
1352,10/05/22,16:35:00.0,26.390,52355.9,,,,
1353,10/05/22,16:40:00.0,26.585,60622.6,,,,
1354,10/05/22,16:45:00.0,26.000,41333.6,,,,
1355,10/05/22,16:50:00.0,22.429,7233.4,,,,
1356,10/05/22,16:55:00.0,18.901,5166.7,,,,
1357,10/05/22,17:00:00.0,17.094,5166.7,,,,
1358,10/05/22,17:05:00.0,16.427,5166.7,,,,
1359,10/05/22,17:10:00.0,15.569,5166.7,,,,
1360,10/05/22,17:15:00.0,14.709,4822.3,,,,
1361,10/05/22,17:20:00.0,14.230,4650.0,,,,
1362,10/05/22,17:25:00.0,13.846,4650.0,,,,
1363,10/05/22,17:30:00.0,13.654,4477.8,,,,
1364,10/05/22,17:35:00.0,13.076,4305.6,,,,
1365,10/05/22,17:40:00.0,12.594,4305.6,,,,
1366,10/05/22,17:45:00.0,12.013,4133.4,,,,
1367,10/05/22,17:50:00.0,11.819,3961.1,,,,
1368,10/05/22,17:55:00.0,11.819,3961.1,,,,
1369,10/05/22,18:00:00.0,11.819,3788.9,,,,
1370,10/05/22,18:05:00.0,11.819,3616.7,,,,
1371,10/05/22,18:10:00.0,11.819,3272.2,,,,
1372,10/05/22,18:15:00.0,11.819,3100.0,,,,
1373,10/05/22,18:20:00.0,11.528,2669.5,,,,
1374,10/05/22,18:25:00.0,11.528,2325.0,,,,
1375,10/05/22,18:30:00.0,11.334,1980.6,,,,
1376,10/05/22,18:35:00.0,11.041,1636.1,,,,
1377,10/05/22,18:40:00.0,10.553,1324.0,,,,
1378,10/05/22,18:45:00.0,10.161,904.2,,,,
1379,10/05/22,18:50:00.0,9.768,559.7,,,,
1380,10/05/22,18:55:00.0,9.571,269.1,,,,
1381,10/05/22,19:00:00.0,9.176,86.1,,,,
1382,10/05/22,19:05:00.0,8.581,21.5,,,,
1383,10/05/22,19:10:00.0,8.182,0.0,,,,
1384,10/05/22,19:15:00.0,7.983,0.0,,,,
1385,10/05/22,19:20:00.0,7.983,0.0,,,,
1386,10/05/22,19:25:00.0,7.882,0.0,,,,
1387,10/05/22,19:30:00.0,7.682,0.0,,,,
1388,10/05/22,19:35:00.0,7.882,0.0,,,,
1389,10/05/22,19:40:00.0,7.481,0.0,,,,
1390,10/05/22,19:45:00.0,7.280,0.0,,,,
1391,10/05/22,19:50:00.0,7.280,0.0,,,,
1392,10/05/22,19:55:00.0,7.381,0.0,,,,
1393,10/05/22,20:00:00.0,7.079,0.0,,,,
1394,10/05/22,20:05:00.0,6.674,0.0,,,,
1395,10/05/22,20:10:00.0,7.179,0.0,,,,
1396,10/05/22,20:15:00.0,7.079,0.0,,,,
1397,10/05/22,20:20:00.0,6.978,0.0,,,,
1398,10/05/22,20:25:00.0,7.179,0.0,,,,
1399,10/05/22,20:30:00.0,7.079,0.0,,,,
1400,10/05/22,20:35:00.0,6.674,0.0,,,,
1401,10/05/22,20:40:00.0,6.370,0.0,,,,
1402,10/05/22,20:45:00.0,6.268,0.0,,,,
1403,10/05/22,20:50:00.0,6.064,0.0,,,,
1404,10/05/22,20:55:00.0,6.268,0.0,,,,
1405,10/05/22,21:00:00.0,5.860,0.0,,,,
1406,10/05/22,21:05:00.0,6.064,0.0,,,,
1407,10/05/22,21:10:00.0,6.064,0.0,,,,
1408,10/05/22,21:15:00.0,6.064,0.0,,,,
1409,10/05/22,21:20:00.0,5.962,0.0,,,,
1410,10/05/22,21:25:00.0,6.775,0.0,,,,
1411,10/05/22,21:30:00.0,6.370,0.0,,,,
1412,10/05/22,21:35:00.0,6.370,0.0,,,,
1413,10/05/22,21:40:00.0,6.064,0.0,,,,
1414,10/05/22,21:45:00.0,5.962,0.0,,,,
1415,10/05/22,21:50:00.0,5.450,0.0,,,,
1416,10/05/22,21:55:00.0,5.962,0.0,,,,
1417,10/05/22,22:00:00.0,5.655,0.0,,,,
1418,10/05/22,22:05:00.0,5.962,0.0,,,,
1419,10/05/22,22:10:00.0,6.268,0.0,,,,
1420,10/05/22,22:15:00.0,6.268,0.0,,,,
1421,10/05/22,22:20:00.0,6.370,0.0,,,,
1422,10/05/22,22:25:00.0,6.166,0.0,,,,
1423,10/05/22,22:30:00.0,6.268,0.0,,,,
1424,10/05/22,22:35:00.0,6.064,0.0,,,,
1425,10/05/22,22:40:00.0,5.860,0.0,,,,
1426,10/05/22,22:45:00.0,5.244,0.0,,,,
1427,10/05/22,22:50:00.0,5.141,0.0,,,,
1428,10/05/22,22:55:00.0,5.450,0.0,,,,
1429,10/05/22,23:00:00.0,5.860,0.0,,,,
1430,10/05/22,23:05:00.0,6.064,0.0,,,,
1431,10/05/22,23:10:00.0,5.450,0.0,,,,
1432,10/05/22,23:15:00.0,5.244,0.0,,,,
1433,10/05/22,23:20:00.0,5.552,0.0,,,,
1434,10/05/22,23:25:00.0,5.552,0.0,,,,
1435,10/05/22,23:30:00.0,5.037,0.0,,,,
1436,10/05/22,23:35:00.0,5.244,0.0,,,,
1437,10/05/22,23:40:00.0,5.037,0.0,,,,
1438,10/05/22,23:45:00.0,5.244,0.0,,,,
1439,10/05/22,23:50:00.0,5.552,0.0,,,,
1440,10/05/22,23:55:00.0,5.037,0.0,,,,
1441,10/06/22,00:00:00.0,5.347,0.0,,,,
1442,10/06/22,00:05:00.0,5.141,0.0,,,,
1443,10/06/22,00:10:00.0,5.037,0.0,,,,
1444,10/06/22,00:15:00.0,4.934,0.0,,,,
1445,10/06/22,00:20:00.0,4.934,0.0,,,,
1446,10/06/22,00:25:00.0,5.450,0.0,,,,
1447,10/06/22,00:30:00.0,5.450,0.0,,,,
1448,10/06/22,00:35:00.0,5.141,0.0,,,,
1449,10/06/22,00:40:00.0,4.934,0.0,,,,
1450,10/06/22,00:45:00.0,4.831,0.0,,,,
1451,10/06/22,00:50:00.0,4.934,0.0,,,,
1452,10/06/22,00:55:00.0,4.831,0.0,,,,
1453,10/06/22,01:00:00.0,4.831,0.0,,,,
1454,10/06/22,01:05:00.0,4.727,0.0,,,,
1455,10/06/22,01:10:00.0,4.519,0.0,,,,
1456,10/06/22,01:15:00.0,4.207,0.0,,,,
1457,10/06/22,01:20:00.0,4.831,0.0,,,,
1458,10/06/22,01:25:00.0,4.934,0.0,,,,
1459,10/06/22,01:30:00.0,5.037,0.0,,,,
1460,10/06/22,01:35:00.0,4.934,0.0,,,,
1461,10/06/22,01:40:00.0,4.831,0.0,,,,
1462,10/06/22,01:45:00.0,4.727,0.0,,,,
1463,10/06/22,01:50:00.0,5.141,0.0,,,,
1464,10/06/22,01:55:00.0,5.037,0.0,,,,
1465,10/06/22,02:00:00.0,4.831,0.0,,,,
1466,10/06/22,02:05:00.0,4.623,0.0,,,,
1467,10/06/22,02:10:00.0,4.415,0.0,,,,
1468,10/06/22,02:15:00.0,4.831,0.0,,,,
1469,10/06/22,02:20:00.0,4.519,0.0,,,,
1470,10/06/22,02:25:00.0,4.311,0.0,,,,
1471,10/06/22,02:30:00.0,4.311,0.0,,,,
1472,10/06/22,02:35:00.0,4.207,0.0,,,,
1473,10/06/22,02:40:00.0,4.102,0.0,,,,
1474,10/06/22,02:45:00.0,4.207,0.0,,,,
1475,10/06/22,02:50:00.0,3.788,0.0,,,,
1476,10/06/22,02:55:00.0,4.102,0.0,,,,
1477,10/06/22,03:00:00.0,4.311,0.0,,,,
1478,10/06/22,03:05:00.0,4.207,0.0,,,,
1479,10/06/22,03:10:00.0,3.998,0.0,,,,
1480,10/06/22,03:15:00.0,3.998,0.0,,,,
1481,10/06/22,03:20:00.0,3.578,0.0,,,,
1482,10/06/22,03:25:00.0,3.788,0.0,,,,
1483,10/06/22,03:30:00.0,3.893,0.0,,,,
1484,10/06/22,03:35:00.0,4.102,0.0,,,,
1485,10/06/22,03:40:00.0,3.893,0.0,,,,
1486,10/06/22,03:45:00.0,3.683,0.0,,,,
1487,10/06/22,03:50:00.0,3.578,0.0,,,,
1488,10/06/22,03:55:00.0,3.683,0.0,,,,
1489,10/06/22,04:00:00.0,3.998,0.0,,,,
1490,10/06/22,04:05:00.0,4.207,0.0,,,,
1491,10/06/22,04:10:00.0,4.311,0.0,,,,
1492,10/06/22,04:15:00.0,4.207,0.0,,,,
1493,10/06/22,04:20:00.0,3.998,0.0,,,,
1494,10/06/22,04:25:00.0,4.311,0.0,,,,
1495,10/06/22,04:30:00.0,4.623,0.0,,,,
1496,10/06/22,04:35:00.0,4.623,0.0,,,,
1497,10/06/22,04:40:00.0,4.519,0.0,,,,
1498,10/06/22,04:45:00.0,4.415,0.0,,,,
1499,10/06/22,04:50:00.0,4.311,0.0,,,,
1500,10/06/22,04:55:00.0,4.102,0.0,,,,
1501,10/06/22,05:00:00.0,4.207,0.0,,,,
1502,10/06/22,05:05:00.0,3.683,0.0,,,,
1503,10/06/22,05:10:00.0,3.683,0.0,,,,
1504,10/06/22,05:15:00.0,3.367,0.0,,,,
1505,10/06/22,05:20:00.0,3.367,0.0,,,,
1506,10/06/22,05:25:00.0,3.261,0.0,,,,
1507,10/06/22,05:30:00.0,3.155,0.0,,,,
1508,10/06/22,05:35:00.0,3.155,0.0,,,,
1509,10/06/22,05:40:00.0,3.578,0.0,,,,
1510,10/06/22,05:45:00.0,3.261,0.0,,,,
1511,10/06/22,05:50:00.0,3.049,0.0,,,,
1512,10/06/22,05:55:00.0,3.367,0.0,,,,
1513,10/06/22,06:00:00.0,4.207,0.0,,,,
1514,10/06/22,06:05:00.0,3.472,0.0,,,,
1515,10/06/22,06:10:00.0,3.578,0.0,,,,
1516,10/06/22,06:15:00.0,4.102,0.0,,,,
1517,10/06/22,06:20:00.0,4.102,0.0,,,,
1518,10/06/22,06:25:00.0,3.998,0.0,,,,
1519,10/06/22,06:30:00.0,3.683,0.0,,,,
1520,10/06/22,06:35:00.0,3.683,0.0,,,,
1521,10/06/22,06:40:00.0,3.998,0.0,,,,
1522,10/06/22,06:45:00.0,3.788,0.0,,,,
1523,10/06/22,06:50:00.0,3.472,10.8,,,,
1524,10/06/22,06:55:00.0,3.472,64.6,,,,
1525,10/06/22,07:00:00.0,3.155,161.5,,,,
1526,10/06/22,07:05:00.0,2.837,322.9,,,,
1527,10/06/22,07:10:00.0,2.943,570.5,,,,
1528,10/06/22,07:15:00.0,2.837,904.2,,,,
1529,10/06/22,07:20:00.0,3.049,1334.7,,,,
1530,10/06/22,07:25:00.0,3.472,1722.2,,,,
1531,10/06/22,07:30:00.0,4.311,2152.8,,,,
1532,10/06/22,07:35:00.0,5.037,7233.4,,,,
1533,10/06/22,07:40:00.0,6.166,8611.2,,,,
1534,10/06/22,07:45:00.0,7.079,10677.8,,,,
1535,10/06/22,07:50:00.0,8.082,11711.2,,,,
1536,10/06/22,07:55:00.0,8.779,13089.0,,,,
1537,10/06/22,08:00:00.0,9.965,14466.8,,,,
1538,10/06/22,08:05:00.0,11.334,16533.4,,,,
1539,10/06/22,08:10:00.0,12.497,17911.2,,,,
1540,10/06/22,08:15:00.0,12.980,19977.9,,,,
1541,10/06/22,08:20:00.0,13.654,22044.6,,,,
1542,10/06/22,08:25:00.0,14.517,24800.2,,,,
1543,10/06/22,08:30:00.0,15.282,27555.7,,,,
1544,10/06/22,08:35:00.0,16.141,30311.3,,,,
1545,10/06/22,08:40:00.0,17.475,34444.7,,,,
1546,10/06/22,08:45:00.0,18.426,37200.2,,,,
1547,10/06/22,08:50:00.0,18.901,38578.0,,,,
1548,10/06/22,08:55:00.0,19.662,39955.8,,,,
1549,10/06/22,09:00:00.0,18.711,44089.2,,,,
1550,10/06/22,09:05:00.0,19.948,33066.9,,,,
1551,10/06/22,09:10:00.0,20.996,44089.2,,,,
1552,10/06/22,09:15:00.0,22.238,42711.4,,,,
1553,10/06/22,09:20:00.0,23.004,57867.0,,,,
1554,10/06/22,09:25:00.0,23.292,52355.9,,,,
1555,10/06/22,09:30:00.0,22.812,57867.0,,,,
1556,10/06/22,09:35:00.0,23.388,63378.2,,,,
1557,10/06/22,09:40:00.0,22.812,63378.2,,,,
1558,10/06/22,09:45:00.0,22.908,74400.5,,,,
1559,10/06/22,09:50:00.0,23.388,99200.7,,,,
1560,10/06/22,09:55:00.0,25.125,88178.4,,,,
1561,10/06/22,10:00:00.0,27.173,115734.1,,,,
1562,10/06/22,10:05:00.0,28.853,99200.7,,,,
1563,10/06/22,10:10:00.0,30.154,121245.2,,,,
1564,10/06/22,10:15:00.0,26.879,74400.5,,,,
1565,10/06/22,10:20:00.0,23.388,49600.3,,,,
1566,10/06/22,10:25:00.0,26.195,110223.0,,,,
1567,10/06/22,10:30:00.0,27.370,99200.7,,,,
1568,10/06/22,10:35:00.0,28.953,115734.1,,,,
1569,10/06/22,10:40:00.0,31.778,132267.5,,,,
1570,10/06/22,10:45:00.0,33.014,110223.0,,,,
1571,10/06/22,10:50:00.0,33.014,132267.5,,,,
1572,10/06/22,10:55:00.0,31.676,115734.1,,,,
1573,10/06/22,11:00:00.0,32.911,121245.2,,,,
1574,10/06/22,11:05:00.0,33.848,143289.8,,,,
1575,10/06/22,11:10:00.0,35.009,143289.8,,,,
1576,10/06/22,11:15:00.0,35.649,148801.0,,,,
1577,10/06/22,11:20:00.0,35.435,148801.0,,,,
1578,10/06/22,11:25:00.0,34.479,148801.0,,,,
1579,10/06/22,11:30:00.0,35.115,154312.1,,,,
1580,10/06/22,11:35:00.0,35.542,154312.1,,,,
1581,10/06/22,11:40:00.0,36.079,154312.1,,,,
1582,10/06/22,11:45:00.0,37.384,159823.3,,,,
1583,10/06/22,11:50:00.0,38.938,159823.3,,,,
1584,10/06/22,11:55:00.0,39.163,159823.3,,,,
1585,10/06/22,12:00:00.0,38.379,165334.4,,,,
1586,10/06/22,12:05:00.0,39.050,165334.4,,,,
1587,10/06/22,12:10:00.0,38.268,165334.4,,,,
1588,10/06/22,12:15:00.0,39.502,165334.4,,,,
1589,10/06/22,12:20:00.0,39.957,165334.4,,,,
1590,10/06/22,12:25:00.0,40.071,170845.6,,,,
1591,10/06/22,12:30:00.0,39.729,170845.6,,,,
1592,10/06/22,12:35:00.0,40.300,170845.6,,,,
1593,10/06/22,12:40:00.0,40.645,170845.6,,,,
1594,10/06/22,12:45:00.0,38.714,170845.6,,,,
1595,10/06/22,12:50:00.0,39.389,170845.6,,,,
1596,10/06/22,12:55:00.0,39.502,165334.4,,,,
1597,10/06/22,13:00:00.0,39.729,176356.7,,,,
1598,10/06/22,13:05:00.0,40.645,176356.7,,,,
1599,10/06/22,13:10:00.0,39.843,176356.7,,,,
1600,10/06/22,13:15:00.0,40.185,176356.7,,,,
1601,10/06/22,13:20:00.0,39.163,165334.4,,,,
1602,10/06/22,13:25:00.0,39.729,159823.3,,,,
1603,10/06/22,13:30:00.0,40.071,159823.3,,,,
1604,10/06/22,13:35:00.0,40.530,159823.3,,,,
1605,10/06/22,13:40:00.0,39.729,159823.3,,,,
1606,10/06/22,13:45:00.0,38.714,170845.6,,,,
1607,10/06/22,13:50:00.0,39.615,165334.4,,,,
1608,10/06/22,13:55:00.0,37.055,104711.8,,,,
1609,10/06/22,14:00:00.0,35.435,121245.2,,,,
1610,10/06/22,14:05:00.0,35.435,115734.1,,,,
1611,10/06/22,14:10:00.0,37.274,165334.4,,,,
1612,10/06/22,14:15:00.0,36.187,121245.2,,,,
1613,10/06/22,14:20:00.0,34.374,99200.7,,,,
1614,10/06/22,14:25:00.0,33.326,104711.8,,,,
1615,10/06/22,14:30:00.0,34.585,148801.0,,,,
1616,10/06/22,14:35:00.0,34.058,79911.6,,,,
1617,10/06/22,14:40:00.0,35.971,148801.0,,,,
1618,10/06/22,14:45:00.0,35.115,132267.5,,,,
1619,10/06/22,14:50:00.0,37.055,143289.8,,,,
1620,10/06/22,14:55:00.0,36.511,110223.0,,,,
1621,10/06/22,15:00:00.0,34.268,93689.5,,,,
1622,10/06/22,15:05:00.0,32.086,121245.2,,,,
1623,10/06/22,15:10:00.0,35.864,159823.3,,,,
1624,10/06/22,15:15:00.0,38.157,137778.7,,,,
1625,10/06/22,15:20:00.0,32.086,104711.8,,,,
1626,10/06/22,15:25:00.0,30.054,68889.3,,,,
1627,10/06/22,15:30:00.0,29.452,55111.5,,,,
1628,10/06/22,15:35:00.0,26.781,49600.3,,,,
1629,10/06/22,15:40:00.0,26.781,93689.5,,,,
1630,10/06/22,15:45:00.0,27.862,60622.6,,,,
1631,10/06/22,15:50:00.0,28.060,74400.5,,,,
1632,10/06/22,15:55:00.0,29.853,74400.5,,,,
1633,10/06/22,16:00:00.0,29.953,66133.8,,,,
1634,10/06/22,16:05:00.0,28.953,57867.0,,,,
1635,10/06/22,16:10:00.0,27.173,52355.9,,,,
1636,10/06/22,16:15:00.0,26.488,42711.4,,,,
1637,10/06/22,16:20:00.0,26.195,42711.4,,,,
1638,10/06/22,16:25:00.0,26.195,44089.2,,,,
1639,10/06/22,16:30:00.0,26.097,52355.9,,,,
1640,10/06/22,16:35:00.0,26.195,42711.4,,,,
1641,10/06/22,16:40:00.0,25.416,37200.2,,,,
1642,10/06/22,16:45:00.0,24.835,33066.9,,,,
1643,10/06/22,16:50:00.0,24.255,30311.3,,,,
1644,10/06/22,16:55:00.0,23.869,28933.5,,,,
1645,10/06/22,17:00:00.0,23.196,27555.7,,,,
1646,10/06/22,17:05:00.0,22.621,24800.2,,,,
1647,10/06/22,17:10:00.0,22.046,23422.4,,,,
1648,10/06/22,17:15:00.0,21.664,22044.6,,,,
1649,10/06/22,17:20:00.0,21.091,17222.3,,,,
1650,10/06/22,17:25:00.0,20.424,12400.1,,,,
1651,10/06/22,17:30:00.0,19.758,11022.3,,,,
1652,10/06/22,17:35:00.0,19.282,11711.2,,,,
1653,10/06/22,17:40:00.0,18.901,12400.1,,,,
1654,10/06/22,17:45:00.0,18.616,12400.1,,,,
1655,10/06/22,17:50:00.0,18.426,12400.1,,,,
1656,10/06/22,17:55:00.0,18.140,10677.8,,,,
1657,10/06/22,18:00:00.0,17.950,9300.1,,,,
1658,10/06/22,18:05:00.0,17.379,8266.7,,,,
1659,10/06/22,18:10:00.0,17.379,7577.8,,,,
1660,10/06/22,18:15:00.0,17.284,6200.0,,,,
1661,10/06/22,18:20:00.0,16.903,4133.4,,,,
1662,10/06/22,18:25:00.0,16.332,2927.8,,,,
1663,10/06/22,18:30:00.0,15.855,1894.5,,,,
1664,10/06/22,18:35:00.0,15.378,1022.6,,,,
1665,10/06/22,18:40:00.0,14.900,516.7,,,,
1666,10/06/22,18:45:00.0,14.900,355.2,,,,
1667,10/06/22,18:50:00.0,14.804,215.3,,,,
1668,10/06/22,18:55:00.0,14.709,118.4,,,,
1669,10/06/22,19:00:00.0,14.517,43.1,,,,
1670,10/06/22,19:05:00.0,14.421,10.8,,,,
1671,10/06/22,19:10:00.0,14.230,0.0,,,,
1672,10/06/22,19:15:00.0,14.230,0.0,,,,
1673,10/06/22,19:20:00.0,13.942,0.0,,,,
1674,10/06/22,19:25:00.0,13.750,0.0,,,,
1675,10/06/22,19:30:00.0,13.654,0.0,,,,
1676,10/06/22,19:35:00.0,13.558,0.0,,,,
1677,10/06/22,19:40:00.0,13.461,0.0,,,,
1678,10/06/22,19:45:00.0,13.461,0.0,,,,
1679,10/06/22,19:50:00.0,13.365,0.0,,,,
1680,10/06/22,19:55:00.0,13.461,0.0,,,,
1681,10/06/22,20:00:00.0,13.654,0.0,,,,
1682,10/06/22,20:05:00.0,13.558,0.0,,,,
1683,10/06/22,20:10:00.0,13.365,0.0,,,,
1684,10/06/22,20:15:00.0,13.269,0.0,,,,
1685,10/06/22,20:20:00.0,13.269,0.0,,,,
1686,10/06/22,20:25:00.0,13.269,0.0,,,,
1687,10/06/22,20:30:00.0,13.269,0.0,,,,
1688,10/06/22,20:35:00.0,13.461,0.0,,,,
1689,10/06/22,20:40:00.0,13.365,0.0,,,,
1690,10/06/22,20:45:00.0,13.365,0.0,,,,
1691,10/06/22,20:50:00.0,13.750,0.0,,,,
1692,10/06/22,20:55:00.0,13.365,0.0,,,,
1693,10/06/22,21:00:00.0,12.980,0.0,,,,
1694,10/06/22,21:05:00.0,13.076,0.0,,,,
1695,10/06/22,21:10:00.0,13.173,0.0,,,,
1696,10/06/22,21:15:00.0,13.365,0.0,,,,
1697,10/06/22,21:20:00.0,13.365,0.0,,,,
1698,10/06/22,21:25:00.0,13.365,0.0,,,,
1699,10/06/22,21:30:00.0,13.076,0.0,,,,
1700,10/06/22,21:35:00.0,13.365,0.0,,,,
1701,10/06/22,21:40:00.0,13.269,0.0,,,,
1702,10/06/22,21:45:00.0,13.461,0.0,,,,
1703,10/06/22,21:50:00.0,13.461,0.0,,,,
1704,10/06/22,21:55:00.0,12.883,0.0,,,,
1705,10/06/22,22:00:00.0,12.497,0.0,,,,
1706,10/06/22,22:05:00.0,12.013,0.0,,,,
1707,10/06/22,22:10:00.0,11.528,0.0,,,,
1708,10/06/22,22:15:00.0,11.139,0.0,,,,
1709,10/06/22,22:20:00.0,11.041,0.0,,,,
1710,10/06/22,22:25:00.0,11.236,0.0,,,,
1711,10/06/22,22:30:00.0,11.139,0.0,,,,
1712,10/06/22,22:35:00.0,11.334,0.0,,,,
1713,10/06/22,22:40:00.0,11.139,0.0,,,,
1714,10/06/22,22:45:00.0,10.944,0.0,,,,
1715,10/06/22,22:50:00.0,10.553,0.0,,,,
1716,10/06/22,22:55:00.0,10.846,0.0,,,,
1717,10/06/22,23:00:00.0,11.334,0.0,,,,
1718,10/06/22,23:05:00.0,11.139,0.0,,,,
1719,10/06/22,23:10:00.0,11.041,0.0,,,,
1720,10/06/22,23:15:00.0,11.041,0.0,,,,
1721,10/06/22,23:20:00.0,11.041,0.0,,,,
1722,10/06/22,23:25:00.0,10.651,0.0,,,,
1723,10/06/22,23:30:00.0,9.965,0.0,,,,
1724,10/06/22,23:35:00.0,9.669,0.0,,,,
1725,10/06/22,23:40:00.0,9.571,0.0,,,,
1726,10/06/22,23:45:00.0,9.472,0.0,,,,
1727,10/06/22,23:50:00.0,9.472,0.0,,,,
1728,10/06/22,23:55:00.0,9.472,0.0,,,,
1729,10/07/22,00:00:00.0,9.669,0.0,,,,
1730,10/07/22,00:05:00.0,9.472,0.0,,,,
1731,10/07/22,00:10:00.0,9.373,0.0,,,,
1732,10/07/22,00:15:00.0,9.176,0.0,,,,
1733,10/07/22,00:20:00.0,9.571,0.0,,,,
1734,10/07/22,00:25:00.0,9.669,0.0,,,,
1735,10/07/22,00:30:00.0,9.768,0.0,,,,
1736,10/07/22,00:35:00.0,9.472,0.0,,,,
1737,10/07/22,00:40:00.0,9.373,0.0,,,,
1738,10/07/22,00:45:00.0,9.176,0.0,,,,
1739,10/07/22,00:50:00.0,9.176,0.0,,,,
1740,10/07/22,00:55:00.0,9.077,0.0,,,,
1741,10/07/22,01:00:00.0,9.077,0.0,,,,
1742,10/07/22,01:05:00.0,9.275,0.0,,,,
1743,10/07/22,01:10:00.0,9.275,0.0,,,,
1744,10/07/22,01:15:00.0,9.768,0.0,,,,
1745,10/07/22,01:20:00.0,9.768,0.0,,,,
1746,10/07/22,01:25:00.0,9.965,0.0,,,,
1747,10/07/22,01:30:00.0,9.965,0.0,,,,
1748,10/07/22,01:35:00.0,9.965,0.0,,,,
1749,10/07/22,01:40:00.0,9.965,0.0,,,,
1750,10/07/22,01:45:00.0,9.965,0.0,,,,
1751,10/07/22,01:50:00.0,9.965,0.0,,,,
1752,10/07/22,01:55:00.0,9.768,0.0,,,,
1753,10/07/22,02:00:00.0,9.571,0.0,,,,
1754,10/07/22,02:05:00.0,9.373,0.0,,,,
1755,10/07/22,02:10:00.0,9.472,0.0,,,,
1756,10/07/22,02:15:00.0,9.176,0.0,,,,
1757,10/07/22,02:20:00.0,8.779,0.0,,,,
1758,10/07/22,02:25:00.0,8.978,0.0,,,,
1759,10/07/22,02:30:00.0,9.077,0.0,,,,
1760,10/07/22,02:35:00.0,9.373,0.0,,,,
1761,10/07/22,02:40:00.0,9.275,0.0,,,,
1762,10/07/22,02:45:00.0,9.176,0.0,,,,
1763,10/07/22,02:50:00.0,9.176,0.0,,,,
1764,10/07/22,02:55:00.0,9.275,0.0,,,,
1765,10/07/22,03:00:00.0,9.669,0.0,,,,
1766,10/07/22,03:05:00.0,9.866,0.0,,,,
1767,10/07/22,03:10:00.0,9.768,0.0,,,,
1768,10/07/22,03:15:00.0,9.669,0.0,,,,
1769,10/07/22,03:20:00.0,9.472,0.0,,,,
1770,10/07/22,03:25:00.0,9.373,0.0,,,,
1771,10/07/22,03:30:00.0,9.373,0.0,,,,
1772,10/07/22,03:35:00.0,9.472,0.0,,,,
1773,10/07/22,03:40:00.0,9.275,0.0,,,,
1774,10/07/22,03:45:00.0,9.176,0.0,,,,
1775,10/07/22,03:50:00.0,8.879,0.0,,,,
1776,10/07/22,03:55:00.0,9.176,0.0,,,,
1777,10/07/22,04:00:00.0,9.571,0.0,,,,
1778,10/07/22,04:05:00.0,9.571,0.0,,,,
1779,10/07/22,04:10:00.0,9.373,0.0,,,,
1780,10/07/22,04:15:00.0,8.879,0.0,,,,
1781,10/07/22,04:20:00.0,8.382,0.0,,,,
1782,10/07/22,04:25:00.0,7.882,0.0,,,,
1783,10/07/22,04:30:00.0,7.782,0.0,,,,
1784,10/07/22,04:35:00.0,7.882,0.0,,,,
1785,10/07/22,04:40:00.0,8.082,0.0,,,,
1786,10/07/22,04:45:00.0,8.182,0.0,,,,
1787,10/07/22,04:50:00.0,8.082,0.0,,,,
1788,10/07/22,04:55:00.0,8.182,0.0,,,,
1789,10/07/22,05:00:00.0,8.382,0.0,,,,
1790,10/07/22,05:05:00.0,8.382,0.0,,,,
1791,10/07/22,05:10:00.0,8.282,0.0,,,,
1792,10/07/22,05:15:00.0,8.481,0.0,,,,
1793,10/07/22,05:20:00.0,8.182,0.0,,,,
1794,10/07/22,05:25:00.0,7.782,0.0,,,,
1795,10/07/22,05:30:00.0,7.882,0.0,,,,
1796,10/07/22,05:35:00.0,7.782,0.0,,,,
1797,10/07/22,05:40:00.0,7.682,0.0,,,,
1798,10/07/22,05:45:00.0,7.582,0.0,,,,
1799,10/07/22,05:50:00.0,7.682,0.0,,,,
1800,10/07/22,05:55:00.0,7.381,0.0,,,,
1801,10/07/22,06:00:00.0,7.179,0.0,,,,
1802,10/07/22,06:05:00.0,7.179,0.0,,,,
1803,10/07/22,06:10:00.0,7.179,0.0,,,,
1804,10/07/22,06:15:00.0,6.978,0.0,,,,
1805,10/07/22,06:20:00.0,6.674,0.0,,,,
1806,10/07/22,06:25:00.0,6.573,0.0,,,,
1807,10/07/22,06:30:00.0,6.775,0.0,,,,
1808,10/07/22,06:35:00.0,6.573,0.0,,,,
